transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
655,06/04/2019,8:28:18,8,42,8447,N,1,5,77,1,3,3,N
658,06/04/2019,16:18:33,8,15,8193,Y,1,1,46,2,5,2.5,N
661,06/04/2019,14:05:44,8,42,8497,Y,1,1,31,1,2.2,2.2,N
662,06/04/2019,18:10:18,8,42,8050,Y,1,1,53,2,6,3,N
663,06/04/2019,8:31:46,8,45,8408,Y,1,1,31,1,2.2,2.2,N
668,06/04/2019,14:51:46,8,42,8339,N,1,1,45,2,6,3,N
678,06/04/2019,8:57:05,8,45,8245,Y,1,1,26,1,3,3,N
702,06/04/2019,19:13:20,8,15,8058,N,1,1,46,1,2.5,2.5,N
703,06/04/2019,10:13:19,8,45,8029,N,1,1,87,2,6,3,N
705,06/04/2019,19:45:19,8,45,8204,Y,1,1,25,2,4.4,2.2,N
726,06/04/2019,14:57:24,8,45,8217,Y,1,1,59,1,4.5,4.5,N
728,06/04/2019,15:35:44,8,15,8041,N,1,1,32,1,3,3,N
731,06/04/2019,17:16:42,8,15,8422,Y,1,1,33,1,3.5,3.5,N
747,06/04/2019,18:53:12,8,42,8256,N,1,1,42,1,2.5,2.5,N
762,06/04/2019,18:09:21,8,45,8378,N,1,1,24,1,3,3,N
767,06/04/2019,9:48:02,8,42,8347,Y,1,1,31,2,4.4,2.2,N
776,06/04/2019,8:14:25,8,45,8001,Y,1,1,38,2,7.5,3.75,N
776,06/04/2019,8:14:25,8,45,8001,Y,1,5,74,1,3.5,3.5,N
782,06/04/2019,18:22:13,8,45,8427,N,1,1,35,1,3.1,3.1,N
795,06/04/2019,19:21:13,8,42,8053,Y,1,1,48,1,2.5,2.5,N
795,06/04/2019,19:21:13,8,42,8053,Y,1,5,70,1,3.25,3.25,N
796,06/04/2019,12:02:44,8,45,8002,Y,1,1,32,2,6,3,N
804,06/04/2019,9:50:17,8,15,8140,Y,1,1,23,2,5,2.5,N
811,06/04/2019,13:21:39,8,15,8113,Y,1,1,27,1,3.5,3.5,N
811,06/04/2019,13:21:39,8,15,8113,Y,1,5,71,1,3.75,3.75,N
816,06/04/2019,10:14:57,8,45,8452,Y,1,1,56,1,2.55,2.55,N
820,06/04/2019,9:52:57,8,45,8418,N,1,1,53,2,6,3,N
828,06/04/2019,17:46:00,8,42,8070,N,1,1,87,1,3,3,N
829,06/04/2019,15:38:43,8,42,8114,Y,1,1,40,2,7.5,3.75,N
838,06/04/2019,16:51:06,8,42,8138,Y,1,1,39,2,8.5,4.25,N
845,06/04/2019,18:05:48,8,45,8111,Y,1,1,49,1,3,3,N
855,06/04/2019,14:11:50,8,42,8197,N,1,1,41,2,8.5,4.25,N
863,06/04/2019,19:30:09,8,15,8042,Y,1,1,87,2,6,3,N
865,06/04/2019,19:13:01,8,42,8116,N,1,1,43,2,6,3,N
877,06/04/2019,11:14:39,8,42,8442,Y,1,1,34,1,2.45,2.45,N
880,06/04/2019,10:30:08,8,15,8281,N,1,1,27,2,7,3.5,N
886,06/04/2019,10:52:50,8,45,8428,Y,1,1,26,2,6,3,N
891,06/04/2019,9:42:03,8,15,8262,N,1,1,35,1,3.1,3.1,N
897,06/04/2019,12:02:07,8,45,8180,Y,1,1,48,2,5,2.5,N
899,06/04/2019,19:04:17,8,45,8276,Y,1,1,61,2,9.5,4.75,N
900,06/04/2019,16:05:32,8,15,8068,N,1,1,50,2,5,2.5,N
910,06/04/2019,13:14:01,8,15,8312,N,1,1,57,1,3.1,3.1,N
913,06/04/2019,16:04:00,8,15,8317,N,1,1,32,1,3,3,N
918,06/04/2019,17:27:18,8,15,8177,N,1,1,56,1,2.55,2.55,N
920,06/04/2019,14:03:12,8,45,8263,Y,1,1,45,1,3,3,N
921,06/04/2019,15:09:02,8,45,8426,N,1,1,29,1,2.5,2.5,N
922,06/04/2019,15:15:27,8,15,8362,Y,1,1,43,1,3,3,N
924,06/04/2019,17:06:57,8,45,8471,N,1,1,47,2,6,3,N
924,06/04/2019,17:06:57,8,45,8471,N,1,5,70,1,3.25,3.25,N
925,06/04/2019,17:46:46,8,45,8147,Y,1,1,45,2,6,3,N
929,06/04/2019,10:46:57,8,15,8129,Y,1,1,32,1,3,3,N
935,06/04/2019,12:10:16,8,45,8339,N,1,1,35,2,6.2,3.1,N
936,06/04/2019,17:12:21,8,15,8355,N,1,1,23,2,5,2.5,N
939,06/04/2019,18:58:16,8,45,8247,Y,1,1,54,2,5,2.5,N
941,06/04/2019,18:03:44,8,45,8002,N,1,1,50,1,2.5,2.5,N
949,06/04/2019,17:57:00,8,15,8367,N,1,1,51,2,6,3,N
956,06/04/2019,15:21:27,8,45,8400,N,1,1,42,2,5,2.5,N
956,06/04/2019,15:21:27,8,45,8400,N,1,5,77,1,3,3,N
959,06/04/2019,8:21:48,8,45,8384,N,1,1,42,2,5,2.5,N
968,06/04/2019,18:14:40,8,45,8311,Y,1,1,29,1,2.5,2.5,N
969,06/04/2019,15:15:49,8,42,8307,Y,1,1,38,1,3.75,3.75,N
973,06/04/2019,18:16:02,8,45,8343,Y,1,1,36,2,7.5,3.75,N
982,06/04/2019,16:52:55,8,45,8101,N,1,1,51,1,3,3,N
987,06/04/2019,17:56:43,8,15,8301,Y,1,1,55,1,4,4,N
992,06/04/2019,16:22:18,8,15,8313,N,1,1,23,2,5,2.5,N
996,06/04/2019,17:14:32,8,45,8309,N,1,1,87,1,3,3,N
996,06/04/2019,17:14:32,8,45,8309,N,1,5,76,1,3.5,3.5,N
1010,06/04/2019,11:01:04,8,42,8076,N,1,1,59,2,9,4.5,N
1018,06/04/2019,18:23:18,8,45,8076,N,1,1,44,1,2.5,2.5,N
1019,06/04/2019,16:43:09,8,42,8344,Y,1,1,24,2,6,3,N
1048,06/04/2019,14:04:52,8,42,8143,N,1,1,53,2,6,3,N
1055,06/04/2019,12:26:46,8,42,8410,Y,1,1,50,2,5,2.5,N
1060,06/04/2019,11:04:37,8,45,8323,N,1,1,56,2,5.1,2.55,N
1069,06/04/2019,15:26:52,8,45,8114,N,1,1,61,2,9.5,4.75,N
1069,06/04/2019,15:26:52,8,45,8114,N,1,5,75,1,3.5,3.5,N
1072,06/04/2019,14:50:13,8,45,8017,N,1,1,61,2,9.5,4.75,N
1073,06/04/2019,17:26:46,8,42,8364,Y,1,1,87,2,6,3,N
1075,06/04/2019,15:47:42,8,45,8292,N,1,1,57,2,6.2,3.1,N
1076,06/04/2019,15:04:19,8,15,8470,N,1,1,37,1,3,3,N
1078,06/04/2019,14:33:11,8,45,8403,N,1,1,24,2,6,3,N
1079,06/04/2019,17:53:42,8,42,8060,N,1,1,42,2,5,2.5,N
1081,06/04/2019,10:24:00,8,15,8372,N,1,1,53,2,6,3,N
1082,06/04/2019,15:44:01,8,45,8200,Y,1,1,22,1,2,2,N
1092,06/04/2019,9:38:26,8,45,8395,N,1,1,42,2,5,2.5,N
1097,06/04/2019,10:58:39,8,42,8059,N,1,1,51,1,3,3,N
1103,06/04/2019,12:10:40,8,42,8319,Y,1,1,27,2,7,3.5,N
1106,06/04/2019,8:34:16,8,15,8220,Y,1,1,42,2,5,2.5,N
1106,06/04/2019,8:34:16,8,15,8220,Y,1,5,71,1,3.75,3.75,N
1119,06/04/2019,18:40:20,8,15,8041,N,1,1,52,2,5,2.5,N
1127,06/04/2019,13:12:46,8,42,8384,N,1,1,34,2,4.9,2.45,N
1127,06/04/2019,13:12:46,8,42,8384,N,1,5,69,1,3.25,3.25,N
1132,06/04/2019,12:46:19,8,15,8458,N,1,1,49,2,6,3,N
1138,06/04/2019,16:39:22,8,42,8061,Y,1,1,30,2,6,3,N
1152,06/04/2019,15:06:17,8,42,8229,Y,1,1,30,1,3,3,N
1159,06/04/2019,9:03:26,8,42,8060,N,1,1,28,2,4,2,N
1161,06/04/2019,9:25:27,8,42,8425,Y,1,1,47,2,6,3,N
1161,06/04/2019,9:25:27,8,42,8425,Y,1,5,72,1,3.25,3.25,N
1167,06/04/2019,10:42:43,8,45,8490,Y,1,1,59,1,4.5,4.5,N
1169,06/04/2019,19:27:12,8,42,8110,N,1,1,87,1,3,3,N
1181,06/04/2019,13:11:41,8,15,8411,Y,1,1,57,1,3.1,3.1,N
1182,06/04/2019,17:46:02,8,42,8206,N,1,1,54,1,2.5,2.5,N
1192,06/04/2019,14:37:57,8,15,8224,Y,1,1,61,1,4.75,4.75,N
1202,06/04/2019,16:11:53,8,45,8023,Y,1,1,35,2,6.2,3.1,N
1205,06/04/2019,9:05:26,8,15,8081,Y,1,1,35,2,6.2,3.1,N
1206,06/04/2019,15:22:20,8,45,8389,N,1,1,31,1,2.2,2.2,N
1207,06/04/2019,12:25:53,8,42,8251,N,1,1,31,1,2.2,2.2,N
1207,06/04/2019,12:25:53,8,42,8251,N,1,5,77,1,3,3,N
1210,06/04/2019,19:32:18,8,15,8105,N,1,1,52,2,5,2.5,N
1210,06/04/2019,19:32:18,8,15,8105,N,1,5,72,1,3.25,3.25,N
1218,06/04/2019,9:06:37,8,45,8423,N,1,1,58,2,7,3.5,N
1227,06/04/2019,9:50:57,8,42,8130,N,1,1,61,1,4.75,4.75,N
1231,06/04/2019,18:38:01,8,15,8070,Y,1,1,49,2,6,3,N
1245,06/04/2019,19:31:50,8,15,8429,Y,1,1,44,1,2.5,2.5,N
1252,06/04/2019,8:30:08,8,42,8178,Y,1,1,31,2,4.4,2.2,N
1252,06/04/2019,8:30:08,8,42,8178,Y,1,5,70,1,3.25,3.25,N
1258,06/04/2019,14:55:25,8,45,8395,Y,1,1,49,1,3,3,N
1270,06/04/2019,12:01:24,8,45,8200,Y,1,1,59,1,4.5,4.5,N
1274,06/04/2019,10:15:51,8,15,8168,Y,1,1,87,2,6,3,N
1277,06/04/2019,17:06:09,8,45,8486,Y,1,1,34,2,4.9,2.45,N
1281,06/04/2019,13:14:22,8,42,8222,Y,1,1,37,1,3,3,N
1282,06/04/2019,11:07:07,8,45,8172,N,1,1,40,2,7.5,3.75,N
1282,06/04/2019,11:07:07,8,45,8172,N,1,5,73,1,3.75,3.75,N
1283,06/04/2019,11:51:57,8,15,8266,Y,1,1,30,1,3,3,N
1289,06/04/2019,8:40:40,8,42,8391,N,1,1,60,2,7.5,3.75,N
1301,06/04/2019,9:54:50,8,15,8099,N,1,1,29,1,2.5,2.5,N
1305,06/04/2019,13:47:41,8,45,8249,N,1,1,26,1,3,3,N
1308,06/04/2019,12:32:36,8,15,8004,Y,1,1,31,2,4.4,2.2,N
1316,06/04/2019,18:17:35,8,45,8366,N,1,1,56,2,5.1,2.55,N
1332,06/04/2019,8:27:28,8,45,8258,N,1,1,33,2,7,3.5,N
1338,06/04/2019,19:12:21,8,42,8146,Y,1,1,41,1,4.25,4.25,N
1341,06/04/2019,19:15:56,8,45,8349,N,1,1,47,2,6,3,N
1356,06/04/2019,13:27:52,8,42,8200,Y,1,1,37,1,3,3,N
1359,06/04/2019,12:55:11,8,42,8136,N,1,1,55,1,4,4,N
1360,06/04/2019,14:42:25,8,42,8127,Y,1,1,56,1,2.55,2.55,N
1363,06/04/2019,8:11:41,8,42,8413,Y,1,1,37,1,3,3,N
1364,06/04/2019,19:39:43,8,15,8058,Y,1,1,38,2,7.5,3.75,N
1364,06/04/2019,19:39:43,8,15,8058,Y,1,5,70,1,3.25,3.25,N
1375,06/04/2019,19:00:11,8,42,8486,Y,1,1,36,2,7.5,3.75,N
1378,06/04/2019,16:06:28,8,42,8145,Y,1,1,23,1,2.5,2.5,N
1381,06/04/2019,11:37:55,8,45,8143,Y,1,1,47,2,6,3,N
1388,06/04/2019,19:45:33,8,45,8477,Y,1,1,34,1,2.45,2.45,N
1388,06/04/2019,19:45:33,8,45,8477,Y,1,5,78,1,4.5,4.5,N
1392,06/04/2019,9:23:38,8,42,8186,Y,1,1,52,2,5,2.5,N
1401,06/04/2019,11:58:02,8,15,8074,Y,1,1,35,2,6.2,3.1,N
1401,06/04/2019,11:58:02,8,15,8074,Y,1,5,71,1,3.75,3.75,N
1418,06/04/2019,15:03:29,8,15,8288,Y,1,1,22,1,2,2,N
1436,06/04/2019,10:12:57,8,42,8428,N,1,1,31,2,4.4,2.2,N
1441,06/04/2019,8:46:13,8,42,8152,Y,1,1,52,1,2.5,2.5,N
1453,06/04/2019,13:56:36,8,42,8077,N,1,1,46,2,5,2.5,N
1456,06/04/2019,11:50:28,8,45,8480,N,1,1,39,1,4.25,4.25,N
1459,06/04/2019,13:46:35,8,45,8250,Y,1,1,32,2,6,3,N
1462,06/04/2019,14:50:12,8,42,8124,N,1,1,44,2,5,2.5,N
1466,06/04/2019,13:17:15,8,15,8186,N,1,1,49,1,3,3,N
1470,06/04/2019,8:33:43,8,15,8208,N,1,1,39,2,8.5,4.25,N
1473,06/04/2019,13:08:23,8,45,8371,Y,1,1,41,2,8.5,4.25,N
1475,06/04/2019,14:46:50,8,15,8341,Y,1,1,43,2,6,3,N
1484,06/04/2019,14:55:24,8,45,8017,N,1,1,39,1,4.25,4.25,N
1487,06/04/2019,19:14:59,8,42,8345,N,1,1,41,2,8.5,4.25,N
1500,06/04/2019,10:05:34,8,42,8107,Y,1,1,60,2,7.5,3.75,N
1522,06/04/2019,19:56:52,8,45,8181,N,1,1,24,1,3,3,N
1530,06/04/2019,19:26:20,8,42,8492,N,1,1,26,1,3,3,N
1535,06/04/2019,14:32:08,8,45,8244,Y,1,1,52,2,5,2.5,N
1537,06/04/2019,12:34:08,8,42,8107,N,1,1,29,2,5,2.5,N
1545,06/04/2019,13:46:34,8,15,8104,Y,1,1,44,2,5,2.5,N
1546,06/04/2019,13:41:38,8,45,8078,Y,1,1,87,2,6,3,N
1548,06/04/2019,12:49:41,8,42,8283,N,1,1,26,2,6,3,N
1551,06/04/2019,11:21:09,8,45,8222,Y,1,1,58,1,3.5,3.5,N
1551,06/04/2019,11:21:09,8,45,8222,Y,1,5,76,1,3.5,3.5,N
1552,06/04/2019,12:17:07,8,45,8068,Y,1,1,53,2,6,3,N
1565,06/04/2019,19:40:40,8,15,8054,N,1,1,33,1,3.5,3.5,N
1568,06/04/2019,8:37:57,8,45,8210,N,1,1,36,2,7.5,3.75,N
1570,06/04/2019,19:26:26,8,45,8282,N,1,1,33,2,7,3.5,N
1574,06/04/2019,11:12:49,8,45,8212,Y,1,1,42,1,2.5,2.5,N
1574,06/04/2019,11:12:49,8,45,8212,Y,1,5,78,1,4.5,4.5,N
1583,06/04/2019,17:59:49,8,45,8107,Y,1,1,47,2,6,3,N
1590,06/04/2019,16:13:54,8,15,8195,Y,1,1,31,1,2.2,2.2,N
1602,06/04/2019,14:26:11,8,45,8160,Y,1,1,44,2,5,2.5,N
1607,06/04/2019,8:34:55,8,45,8103,Y,1,1,30,2,6,3,N
1620,06/04/2019,11:45:47,8,45,8138,N,1,1,23,1,2.5,2.5,N
1632,06/04/2019,15:02:35,8,15,8374,N,1,1,29,1,2.5,2.5,N
1634,06/04/2019,8:35:09,8,45,8057,N,1,1,25,1,2.2,2.2,N
1644,06/04/2019,15:45:48,8,15,8334,N,1,1,33,1,3.5,3.5,N
1644,06/04/2019,15:45:48,8,15,8334,N,1,5,69,1,3.25,3.25,N
1645,06/04/2019,16:47:11,8,45,8369,N,1,1,26,2,6,3,N
1654,06/04/2019,18:03:12,8,45,8142,Y,1,1,37,1,3,3,N
1658,06/04/2019,11:21:55,8,42,8147,Y,1,1,87,1,3,3,N
1682,06/04/2019,11:58:02,8,45,8357,Y,1,1,87,1,3,3,N
1682,06/04/2019,11:58:02,8,45,8357,Y,1,5,73,1,3.75,3.75,N
1685,06/04/2019,16:39:53,8,42,8165,Y,1,1,28,1,2,2,N
1696,06/04/2019,8:38:29,8,45,8255,Y,1,1,55,1,4,4,N
1698,06/04/2019,13:20:40,8,15,8002,Y,1,1,50,2,5,2.5,N
1704,06/04/2019,11:13:26,8,15,8384,Y,1,1,52,1,2.5,2.5,N
1718,06/04/2019,19:14:37,8,42,8090,Y,1,1,30,2,6,3,N
1718,06/04/2019,19:14:37,8,42,8090,Y,1,5,72,1,3.25,3.25,N
1754,06/04/2019,17:04:51,8,15,8064,N,1,1,26,1,3,3,N
1757,06/04/2019,11:37:22,8,15,8425,N,1,1,31,1,2.2,2.2,N
1771,06/04/2019,13:02:03,8,42,8197,N,1,1,60,2,7.5,3.75,N
1771,06/04/2019,13:02:03,8,42,8197,N,1,5,72,1,3.25,3.25,N
1781,06/04/2019,13:12:57,8,42,8418,Y,1,1,40,2,7.5,3.75,N
1781,06/04/2019,13:12:57,8,42,8418,Y,1,5,75,1,3.5,3.5,N
1791,06/04/2019,13:13:47,8,42,8241,Y,1,1,32,2,6,3,N
1802,06/04/2019,11:56:47,8,45,8094,N,1,1,33,1,3.5,3.5,N
1805,06/04/2019,16:18:46,8,42,8261,Y,1,1,28,2,4,2,N
1810,06/04/2019,9:23:51,8,45,8256,N,1,1,39,2,8.5,4.25,N
1815,06/04/2019,8:34:26,8,45,8427,Y,1,1,35,1,3.1,3.1,N
1817,06/04/2019,11:57:41,8,42,8322,Y,1,1,30,2,6,3,N
1817,06/04/2019,11:57:41,8,42,8322,Y,1,5,76,1,3.5,3.5,N
1821,06/04/2019,19:06:55,8,45,8164,N,1,1,55,1,4,4,N
1824,06/04/2019,19:06:30,8,45,8186,N,1,1,30,2,6,3,N
1824,06/04/2019,19:06:30,8,45,8186,N,1,5,73,1,3.75,3.75,N
1830,06/04/2019,12:55:31,8,15,8370,N,1,1,51,1,3,3,N
1848,06/04/2019,16:36:59,8,42,8243,N,1,1,29,1,2.5,2.5,N
1855,06/04/2019,10:03:25,8,45,8110,Y,1,1,47,1,3,3,N
1878,06/04/2019,12:47:09,8,42,8373,Y,1,1,52,2,5,2.5,N
1887,06/04/2019,12:02:46,8,15,8116,N,1,1,22,2,4,2,N
1897,06/04/2019,18:16:32,8,42,8445,Y,1,1,32,1,3,3,N
1899,06/04/2019,11:51:13,8,42,8008,N,1,1,42,2,5,2.5,N
1899,06/04/2019,11:51:13,8,42,8008,N,1,5,73,1,3.75,3.75,N
1900,06/04/2019,18:24:05,8,42,8117,N,1,1,35,1,3.1,3.1,N
1912,06/04/2019,9:16:47,8,42,8331,Y,1,1,25,1,2.2,2.2,N
1919,06/04/2019,10:29:01,8,45,8141,N,1,1,40,2,7.5,3.75,N
1921,06/04/2019,16:14:25,8,42,8048,N,1,1,42,1,2.5,2.5,N
1922,06/04/2019,17:17:50,8,15,8377,Y,1,1,47,2,6,3,N
1924,06/04/2019,8:57:28,8,15,8483,N,1,1,57,2,6.2,3.1,N
1930,06/04/2019,14:17:42,8,42,8320,N,1,1,31,1,2.2,2.2,N
1931,06/04/2019,12:23:17,8,15,8268,Y,1,1,56,2,5.1,2.55,N
1934,06/04/2019,14:15:12,8,45,8040,N,1,1,52,2,5,2.5,N
1938,06/04/2019,12:53:48,8,15,8248,N,1,1,32,2,6,3,N
1948,06/04/2019,19:36:14,8,42,8104,N,1,1,58,1,3.5,3.5,N
1951,06/04/2019,18:54:35,8,15,8031,N,1,1,42,1,2.5,2.5,N
1952,06/04/2019,11:11:08,8,15,8282,N,1,1,54,1,2.5,2.5,N
1981,06/04/2019,12:50:50,8,42,8436,Y,1,1,29,2,5,2.5,N
1984,06/04/2019,12:32:59,8,45,8071,Y,1,1,25,1,2.2,2.2,N
1984,06/04/2019,12:32:59,8,45,8071,Y,1,5,73,1,3.75,3.75,N
1993,06/04/2019,9:50:01,8,45,8042,Y,1,1,35,1,3.1,3.1,N
2002,06/04/2019,15:49:14,8,45,8432,N,1,1,35,2,6.2,3.1,N
2010,06/04/2019,8:54:48,8,42,8470,N,1,1,30,2,6,3,N
2020,06/04/2019,8:52:44,8,42,8340,N,1,1,35,1,3.1,3.1,N
2038,06/04/2019,19:49:45,8,15,8163,N,1,1,59,2,9,4.5,N
2040,06/04/2019,8:11:57,8,15,8031,Y,1,1,33,1,3.5,3.5,N
2048,06/04/2019,14:26:33,8,42,8358,Y,1,1,59,2,9,4.5,N
2061,06/04/2019,10:37:19,8,42,8057,Y,1,1,45,1,3,3,N
2061,06/04/2019,10:37:19,8,42,8057,Y,1,5,69,1,3.25,3.25,N
2064,06/04/2019,13:13:47,8,45,8386,Y,1,1,52,2,5,2.5,N
2069,06/04/2019,14:26:26,8,15,8059,Y,1,1,57,1,3.1,3.1,N
2069,06/04/2019,14:26:26,8,15,8059,Y,1,5,70,1,3.25,3.25,N
2071,06/04/2019,14:37:35,8,42,8440,Y,1,1,58,1,3.5,3.5,N
2074,06/04/2019,19:41:02,8,45,8081,N,1,1,50,2,5,2.5,N
2077,06/04/2019,17:28:23,8,15,8326,N,1,1,44,1,2.5,2.5,N
2088,06/04/2019,8:32:12,8,42,8281,Y,1,1,56,1,2.55,2.55,N
2091,06/04/2019,15:22:35,8,42,8201,N,1,1,29,1,2.5,2.5,N
2096,06/04/2019,12:42:56,8,15,8185,Y,1,1,29,1,2.5,2.5,N
2098,06/04/2019,17:49:34,8,45,8336,N,1,1,50,2,5,2.5,N
2102,06/04/2019,14:28:43,8,15,8375,N,1,1,37,2,6,3,N
2102,06/04/2019,14:28:43,8,15,8375,N,1,5,74,1,3.5,3.5,N
2103,06/04/2019,18:11:43,8,15,8272,N,1,1,49,2,6,3,N
2110,06/04/2019,16:17:56,8,45,8311,Y,1,1,51,2,6,3,N
2121,06/04/2019,17:10:41,8,15,8285,N,1,1,39,2,8.5,4.25,N
2125,06/04/2019,15:50:48,8,42,8096,N,1,1,47,1,3,3,N
2138,06/04/2019,16:09:20,8,42,8459,Y,1,1,22,2,4,2,N
2141,06/04/2019,16:55:27,8,42,8385,N,1,1,40,2,7.5,3.75,N
2150,06/04/2019,10:50:09,8,15,8499,N,1,1,37,2,6,3,N
2158,06/04/2019,16:11:54,8,42,8037,Y,1,1,53,2,6,3,N
2161,06/04/2019,17:58:33,8,45,8106,Y,1,1,44,1,2.5,2.5,N
2167,06/04/2019,18:57:58,8,42,8416,N,1,1,40,2,7.5,3.75,N
2174,06/04/2019,16:39:35,8,42,8067,N,1,1,41,1,4.25,4.25,N
2174,06/04/2019,16:39:35,8,42,8067,N,1,5,77,1,3,3,N
2176,06/04/2019,19:46:59,8,15,8060,N,1,1,55,2,8,4,N
2185,06/04/2019,15:52:15,8,42,8489,N,1,1,41,2,8.5,4.25,N
2199,06/04/2019,14:04:37,8,45,8131,N,1,1,23,1,2.5,2.5,N
2201,06/04/2019,9:24:10,8,45,8414,N,1,1,61,1,4.75,4.75,N
2217,06/04/2019,11:50:22,8,42,8405,Y,1,1,56,1,2.55,2.55,N
2231,06/04/2019,13:45:10,8,45,8211,Y,1,1,22,1,2,2,N
2236,06/04/2019,15:30:53,8,45,8089,Y,1,1,49,2,6,3,N
2246,06/04/2019,9:13:23,8,42,8039,Y,1,1,31,1,2.2,2.2,N
2250,06/04/2019,9:29:35,8,45,8319,N,1,1,31,2,4.4,2.2,N
2250,06/04/2019,9:29:35,8,45,8319,N,1,5,74,1,3.5,3.5,N
2251,06/04/2019,15:24:03,8,42,8423,N,1,1,34,2,4.9,2.45,N
2255,06/04/2019,12:31:16,8,45,8131,N,1,1,53,2,6,3,N
2255,06/04/2019,12:31:16,8,45,8131,N,1,5,71,1,3.75,3.75,N
2269,06/04/2019,15:54:21,8,15,8284,N,1,1,34,2,4.9,2.45,N
2280,06/04/2019,8:03:32,8,15,8365,N,1,1,31,1,2.2,2.2,N
2281,06/04/2019,11:37:15,8,45,8385,N,1,1,38,1,3.75,3.75,N
2285,06/04/2019,18:58:37,8,45,8396,Y,1,1,52,1,2.5,2.5,N
2292,06/04/2019,15:11:53,8,42,8252,N,1,1,25,1,2.2,2.2,N
2294,06/04/2019,16:02:44,8,45,8327,Y,1,1,57,1,3.1,3.1,N
2294,06/04/2019,16:02:44,8,45,8327,Y,1,5,71,1,3.75,3.75,N
2297,06/04/2019,18:41:16,8,45,8340,N,1,1,52,2,5,2.5,N
2303,06/04/2019,14:55:03,8,15,8340,N,1,1,56,1,2.55,2.55,N
2308,06/04/2019,14:43:16,8,15,8477,Y,1,1,41,2,8.5,4.25,N
2309,06/04/2019,14:14:48,8,15,8347,N,1,1,22,1,2,2,N
2315,06/04/2019,8:47:36,8,45,8111,N,1,1,34,2,4.9,2.45,N
2320,06/04/2019,16:09:11,8,15,8337,N,1,1,37,1,3,3,N
2323,06/04/2019,8:09:29,8,45,8399,N,1,1,46,2,5,2.5,N
2324,06/04/2019,17:38:22,8,42,8049,Y,1,1,24,2,6,3,N
2327,06/04/2019,9:51:19,8,42,8457,Y,1,1,25,1,2.2,2.2,N
2355,06/04/2019,14:56:20,8,45,8066,N,1,1,23,2,5,2.5,N
2359,06/04/2019,17:40:18,8,15,8220,N,1,1,54,2,5,2.5,N
2384,06/04/2019,10:10:26,8,15,8382,Y,1,1,87,2,6,3,N
2390,06/04/2019,15:41:49,8,42,8409,N,1,1,42,1,2.5,2.5,N
2390,06/04/2019,15:41:49,8,42,8409,N,1,5,78,1,4.5,4.5,N
2405,06/04/2019,11:05:28,8,45,8162,Y,1,1,36,1,3.75,3.75,N
2406,06/04/2019,12:46:24,8,15,8476,Y,1,1,35,2,6.2,3.1,N
2409,06/04/2019,11:19:16,8,45,8260,N,1,1,24,1,3,3,N
2415,06/04/2019,16:51:44,8,42,8192,Y,1,1,87,2,6,3,N
2418,06/04/2019,8:44:42,8,15,8144,N,1,1,43,2,6,3,N
2423,06/04/2019,15:29:14,8,15,8347,N,1,1,50,1,2.5,2.5,N
2441,06/04/2019,14:43:56,8,45,8101,N,1,1,49,1,3,3,N
2445,06/04/2019,8:25:03,8,15,8021,N,1,1,48,2,5,2.5,N
2453,06/04/2019,14:44:01,8,42,8219,Y,1,1,23,1,2.5,2.5,N
2454,06/04/2019,19:44:52,8,42,8262,N,1,1,59,1,4.5,4.5,N
2455,06/04/2019,8:34:56,8,15,8453,N,1,1,54,2,5,2.5,N
2472,06/04/2019,16:54:34,8,45,8163,N,1,1,31,2,4.4,2.2,N
2475,06/04/2019,8:52:57,8,15,8118,Y,1,1,30,1,3,3,N
2478,06/04/2019,18:33:41,8,15,8200,N,1,1,37,2,6,3,N
2480,06/04/2019,18:49:01,8,45,8455,N,1,1,26,2,6,3,N
2483,06/04/2019,11:03:06,8,45,8470,N,1,1,37,2,6,3,N
2484,06/04/2019,13:13:48,8,45,8079,N,1,1,57,1,3.1,3.1,N
2486,06/04/2019,12:34:02,8,15,8177,Y,1,1,25,2,4.4,2.2,N
2486,06/04/2019,12:34:02,8,15,8177,Y,1,5,73,1,3.75,3.75,N
2496,06/04/2019,18:07:17,8,15,8340,Y,1,1,43,2,6,3,N
2498,06/04/2019,14:40:10,8,42,8314,N,1,1,31,1,2.2,2.2,N
2499,06/04/2019,15:31:18,8,15,8318,N,1,1,22,1,2,2,N
2502,06/04/2019,13:05:16,8,45,8405,N,1,1,51,1,3,3,N
2504,06/04/2019,14:22:08,8,42,8418,Y,1,1,27,2,7,3.5,N
2508,06/04/2019,16:14:53,8,45,8208,Y,1,1,27,1,3.5,3.5,N
2517,06/04/2019,15:49:11,8,15,8184,Y,1,1,59,2,9,4.5,N
2524,06/04/2019,16:51:22,8,42,8304,N,1,1,55,1,4,4,N
2527,06/04/2019,16:30:17,8,42,8481,N,1,1,38,1,3.75,3.75,N
2555,06/04/2019,15:58:25,8,15,8472,N,1,1,47,1,3,3,N
2559,06/04/2019,12:58:22,8,42,8115,N,1,1,53,1,3,3,N
2568,06/04/2019,16:02:58,8,42,8414,N,1,1,48,2,5,2.5,N
2570,06/04/2019,13:36:20,8,45,8431,Y,1,1,46,2,5,2.5,N
2588,06/04/2019,10:46:00,8,15,8488,Y,1,1,42,1,2.5,2.5,N
